id,que,twi_id,retwi,fav,desc,imgurl
143,augustmacke,913812929618817025,3,0,RT @mackeaugust: Gelbes Segel #fauvism #augustmacke https://t.co/xOWQnFoD0f,https://pbs.twimg.com/media/DKn1WjzWAAAhI2J.jpg
144,augustmacke,913663569622966272,12,0,RT @mackeaugust: Fashion Store #augustmacke #macke https://t.co/IBEKeb7Xsh,https://pbs.twimg.com/media/DK3risWX0AAyXzT.jpg
145,augustmacke,913645283006873600,12,14,Fashion Store #augustmacke #macke https://t.co/IBEKeb7Xsh,https://pbs.twimg.com/media/DK3risWX0AAyXzT.jpg
146,augustmacke,913633376468381696,1,0,RT @mackeaugust: At the Rhine near Hersel #augustmacke #expressionism https://t.co/HPOw4J3vtg,https://pbs.twimg.com/media/DK2AUH_X0AYu_0Q.jpg
147,augustmacke,913527384502079488,1,1,At the Rhine near Hersel #augustmacke #expressionism https://t.co/HPOw4J3vtg,https://pbs.twimg.com/media/DK2AUH_X0AYu_0Q.jpg
148,augustmacke,913496371084300293,5,0,RT @mackeaugust: Farewell #augustmacke #macke https://t.co/rYB4v9MUEc,https://pbs.twimg.com/media/DKvX6TuW4AALXcT.jpg
149,augustmacke,913458171615891458,6,0,RT @mackeaugust: A Glance Down an Alley #fineart #augustmacke https://t.co/JE8SqteP17,https://pbs.twimg.com/media/DK09NOjXUAEsEL1.jpg
150,augustmacke,913453599132471297,6,10,A Glance Down an Alley #fineart #augustmacke https://t.co/JE8SqteP17,https://pbs.twimg.com/media/DK09NOjXUAEsEL1.jpg
151,augustmacke,913272515283292161,2,6,Tunis landscape with a sedentary Arabs #augustmacke #fauvism https://t.co/H9x9LM1fJS,https://pbs.twimg.com/media/DKyYgwRXcAAuDAQ.jpg
152,augustmacke,913162773902872576,1,1,Riders and walkers at a parkway #augustmacke #macke https://t.co/gQShGMwl2M,https://pbs.twimg.com/media/DKw0s76WsAAF_bw.jpg
153,augustmacke,913097608738017281,5,0,RT @mackeaugust: Farewell #augustmacke #macke https://t.co/rYB4v9MUEc,https://pbs.twimg.com/media/DKvX6TuW4AALXcT.jpg
154,augustmacke,913061959926534150,5,0,RT @mackeaugust: Farewell #augustmacke #macke https://t.co/rYB4v9MUEc,https://pbs.twimg.com/media/DKvX6TuW4AALXcT.jpg
155,augustmacke,913061573693984769,5,0,RT @mackeaugust: Farewell #augustmacke #macke https://t.co/rYB4v9MUEc,https://pbs.twimg.com/media/DKvX6TuW4AALXcT.jpg
156,augustmacke,913060747772661761,5,8,Farewell #augustmacke #macke https://t.co/rYB4v9MUEc,https://pbs.twimg.com/media/DKvX6TuW4AALXcT.jpg
157,augustmacke,912731273227128833,1,3,St. Marys with Houses and Chimney (Bonn) #augustmacke #macke https://t.co/r8Clm8MuJm,https://pbs.twimg.com/media/DKqsQUzXUAEgKRF.jpg
158,augustmacke,912700191047811072,3,0,RT @mackeaugust: Gelbes Segel #fauvism #augustmacke https://t.co/xOWQnFoD0f,https://pbs.twimg.com/media/DKn1WjzWAAAhI2J.jpg
159,augustmacke,912696175739965444,0,0,Zoological Garden I https://t.co/s7rb6HP9Bi #orphism #augustmacke https://t.co/0VvqyMNUPI,https://pbs.twimg.com/media/DKqMVadXoAAi_Gh.jpg
160,augustmacke,912530170212470785,3,4,Gelbes Segel #fauvism #augustmacke https://t.co/xOWQnFoD0f,https://pbs.twimg.com/media/DKn1WjzWAAAhI2J.jpg
161,augustmacke,912529022021750784,8,0,RT @mackeaugust: Woman Sewing #fineart #augustmacke https://t.co/7qgm7OFofP,https://pbs.twimg.com/media/DKmvgKRW0AAERaJ.jpg
162,augustmacke,912463753916039168,6,0,RT @mackeaugust: Anglers on the Rhine #fineart #augustmacke https://t.co/5Uh5Mt7qF6,https://pbs.twimg.com/media/DKSxUEBX0AEX6Jz.jpg
163,augustmacke,912460825541169152,8,0,RT @mackeaugust: Woman Sewing #fineart #augustmacke https://t.co/7qgm7OFofP,https://pbs.twimg.com/media/DKmvgKRW0AAERaJ.jpg
164,augustmacke,912453369129832448,8,4,Woman Sewing #fineart #augustmacke https://t.co/7qgm7OFofP,https://pbs.twimg.com/media/DKmvgKRW0AAERaJ.jpg
165,augustmacke,912335305625231361,3,3,Picnic on the beach #augustmacke #fineart https://t.co/AREzVs3mGp,https://pbs.twimg.com/media/DKlEH_JW4AAkQOf.jpg
166,augustmacke,912263195775131649,1,0,RT @Kunsthalle_HB: #ArtMeme #ArtMemeMonday Wenn Dein bester Freund mit einer neuen Freundin durchs Leben tanzt &amp; Du das 3. Rad am Wagen bis…,
167,augustmacke,912262818602172416,1,1,#ArtMeme #ArtMemeMonday Wenn Dein bester Freund mit einer neuen Freundin durchs Leben tanzt &amp; Du das 3. Rad am Wage… https://t.co/EvydHheCl8,
168,ayjackson,915220539672850433,3,0,RT @anne_camozzi: Red Maple  #AYJackson #canada #groupofseven https://t.co/1363WgEQ2p,https://pbs.twimg.com/media/DLKUh9TXkAA9IM7.jpg
169,ayjackson,915200373509337089,3,0,RT @anne_camozzi: Red Maple  #AYJackson #canada #groupofseven https://t.co/1363WgEQ2p,https://pbs.twimg.com/media/DLKUh9TXkAA9IM7.jpg
170,ayjackson,914961406918889472,3,0,RT @anne_camozzi: Red Maple  #AYJackson #canada #groupofseven https://t.co/1363WgEQ2p,https://pbs.twimg.com/media/DLKUh9TXkAA9IM7.jpg
171,ayjackson,914956990828425216,3,4,Red Maple  #AYJackson #canada #groupofseven https://t.co/1363WgEQ2p,https://pbs.twimg.com/media/DLKUh9TXkAA9IM7.jpg
172,ayjackson,914250748602519552,1,0,RT @Artist_Gagne: Today was a good day. It was like these prints were meant for me as they fell into my hands #TomThomson #groupofseven #AY…,
173,ayjackson,914250065165848576,1,8,Today was a good day. It was like these prints were meant for me as they fell into my hands #TomThomson… https://t.co/NsnanqJsuz,
174,ayjackson,912061831220482050,1,0,"RT @MacMwnci: #AYJackson. Moonlight, Sainte-Anne-de-Beaupré, 1925 https://t.co/n1nlnzhFeO",https://pbs.twimg.com/media/DJ3f9QxXkAI5q_5.jpg
175,camillepissarro,915020032933056512,0,0,"~Puente del ferrocarril,parque Bedford,(*)~ #CamillePissarro #Awesome #Art #Gallery #LunesDeGanarSeguidores… https://t.co/8PQJNhMyoj",
176,camillepissarro,914961834066808834,4,0,"RT @ChiswckAuctions: La Valeé de St Remy by Paulémile Pissarro, son of #CamillePissarro &amp; pupil of #claudemonet, is Lot 208 in #fineart sal…",
177,camillepissarro,914960907456872454,0,1,"~Bosque con dos figuras,(*)~ #CamillePissarro #Awesome #Art #Gallery #LunesDeGanarSeguidores #MondayMotivation… https://t.co/8iT9SjTKhB",
178,camillepissarro,914934849445650432,0,0,"""Painting, art in general, enchants me. It is my life. What else matters?"" - #CamillePissarro… https://t.co/lPVTPgq1Xg",
179,camillepissarro,914924464378433537,4,0,"RT @ChiswckAuctions: La Valeé de St Remy by Paulémile Pissarro, son of #CamillePissarro &amp; pupil of #claudemonet, is Lot 208 in #fineart sal…",
180,camillepissarro,914920691799117824,4,0,"RT @ChiswckAuctions: La Valeé de St Remy by Paulémile Pissarro, son of #CamillePissarro &amp; pupil of #claudemonet, is Lot 208 in #fineart sal…",
181,camillepissarro,914907469549375489,4,0,"RT @ChiswckAuctions: La Valeé de St Remy by Paulémile Pissarro, son of #CamillePissarro &amp; pupil of #claudemonet, is Lot 208 in #fineart sal…",
182,camillepissarro,914881241895391232,4,3,"La Valeé de St Remy by Paulémile Pissarro, son of #CamillePissarro &amp; pupil of #claudemonet, is Lot 208 in #fineart… https://t.co/q3p3X4k1fG",
183,camillepissarro,914699758425579520,0,2,"~Camino a Louveciennes,(*)~ #CamillePissarro #Awesome #Art #Gallery #DomingoDeGanarSeguidores #SundayFunday… https://t.co/Q0HE28sO5q",
184,camillepissarro,914611538547355648,0,0,"~Dieppe,cuenca Duquesne,sol mañana,marea baja,(*)~ #CamillePissarro #Awesome #Arte #DomingoDeGanarSeguidores… https://t.co/ZbFerN6E7c",
185,camillepissarro,914579027742031872,0,2,Forest in Evening by #CamillePissarro - 1902 https://t.co/lAz9iBQX7p,https://pbs.twimg.com/media/DLE8m4HXoAAasMh.jpg
186,camillepissarro,914542232555999237,5,0,"RT @M_Nostradame: ~Camino bajo los árboles,(*)~ #CamillePissarro #Awesome #Arte #Gallery #SabadoDeGanarSeguidores #SaturdayNight #Impressio…",
187,camillepissarro,914435737503838208,0,0,Barges at Pontoise by Camille Pissarro https://t.co/BnzPHAIJRE #metmuseum #camillepissarro https://t.co/xxhehhXJR8,https://pbs.twimg.com/media/DLC6dPHXcAA4MNS.jpg
188,camillepissarro,914350909618089984,2,0,"RT @M_Nostradame: ~Paisaje,grandes árboles,(*)~ #CamillePissarro #Awesome #Arte #Gallery #SabadoDeGanarSeguidores #SaturdayNight #Impressio…",
189,camillepissarro,914346736763768832,2,0,"RT @M_Nostradame: ~Paisaje,grandes árboles,(*)~ #CamillePissarro #Awesome #Arte #Gallery #SabadoDeGanarSeguidores #SaturdayNight #Impressio…",
190,camillepissarro,914342950536142850,2,0,"~Paisaje,grandes árboles,(*)~ #CamillePissarro #Awesome #Arte #Gallery #SabadoDeGanarSeguidores #SaturdayNight… https://t.co/nWBL0LcSuX",
191,camillepissarro,914292201953255424,5,0,"RT @M_Nostradame: ~Camino bajo los árboles,(*)~ #CamillePissarro #Awesome #Arte #Gallery #SabadoDeGanarSeguidores #SaturdayNight #Impressio…",
192,camillepissarro,914290800703492096,5,0,"RT @M_Nostradame: ~Camino bajo los árboles,(*)~ #CamillePissarro #Awesome #Arte #Gallery #SabadoDeGanarSeguidores #SaturdayNight #Impressio…",
193,camillepissarro,914290438919606272,5,0,"RT @M_Nostradame: ~Camino bajo los árboles,(*)~ #CamillePissarro #Awesome #Arte #Gallery #SabadoDeGanarSeguidores #SaturdayNight #Impressio…",
194,camillepissarro,914289877759426562,5,3,"~Camino bajo los árboles,(*)~ #CamillePissarro #Awesome #Arte #Gallery #SabadoDeGanarSeguidores #SaturdayNight… https://t.co/KyjHHFqkHw",
195,camillepissarro,914287115160227840,6,0,RT @snowvioletmaree: Blessed are they who see beautiful things in humble places where other people see nothing. -CamillePissarro https://t.…,
196,camillepissarro,914266119594283008,0,0,"~Atardecer en Eragny,(*)~ #CamillePissarro #Awesome #Art #Gallery #SabadoDeGanarSeguidores #SaturdayMorning… https://t.co/GLpnzmXfxH",
197,camillepissarro,914192565133500416,1,0,RT @PJA64X: Blessed are they who see beautiful things in humble places where other people see nothing. #CamillePissarro,
198,camillepissarro,914191924285845504,1,3,Blessed are they who see beautiful things in humble places where other people see nothing. #CamillePissarro,
199,camillepissarro,914181807792443393,1,3,"Windmill at Knokke, Belgium - 1894 Oil Painting by Danish-French painter Camille Pissarro (1830-1930)… https://t.co/Cux9wunsmN",
200,camillepissarro,914027300156567552,2,0,RT @frankkiely: In #DulwichWoods I found the location of #CamillePissarro Lordship Lane Station. See the original @CourtauldGall https://t.…,
201,camillepissarro,913948578619559936,0,1,"~Paisaje en Bazincourt,(*)~ #CamillePissarro #Awesome #Arte #Gallery #ViernesDeGanarSeguidores #FridayNight… https://t.co/V9FZYKdFfZ",
202,camillepissarro,913946888247873537,0,0,Two Young Peasant Women by Camille Pissarro https://t.co/Fj0X2s9t0p #camillepissarro #europeanart https://t.co/VJ9dHj7uPU,https://pbs.twimg.com/media/DK792eEWsAAt7jd.jpg
203,camillepissarro,913928052488523776,1,0,"RT @M_Nostradame: ~Jinete en el bosque,1859*~ #CamillePissarro #Awesome #Arte #Gallery #ViernesDeGanarSeguidores #FridayFeeling #Impression…",
204,camillepissarro,913927465671823360,1,1,"~Jinete en el bosque,1859*~ #CamillePissarro #Awesome #Arte #Gallery #ViernesDeGanarSeguidores #FridayFeeling… https://t.co/4LXzD5ZJ6w",
205,camillepissarro,913892078966525952,0,1,"~Puerto interior y embarcadero,Havre,1903~ #CamillePissarro #Awesome #Art #Gallery #ViernesDeGanarSeguidores… https://t.co/6yCsi716ZY",
206,camillepissarro,913868502645313536,2,0,"RT @M_Nostradame: ~Muelle Le Havre,marea alta,sol mañana,1903~ #CamillePissarro #Awesome #Arte #Gallery #ViernesDeGanarSeguidores #Friday #…",
207,camillepissarro,913867662152929280,2,0,"RT @M_Nostradame: ~Muelle Le Havre,marea alta,sol mañana,1903~ #CamillePissarro #Awesome #Arte #Gallery #ViernesDeGanarSeguidores #Friday #…",
208,camillepissarro,913867073314590721,2,1,"~Muelle Le Havre,marea alta,sol mañana,1903~ #CamillePissarro #Awesome #Arte #Gallery #ViernesDeGanarSeguidores… https://t.co/JRyxgD1I7s",
209,camillepissarro,913825343089385474,0,4,#CamillePissarro #Art https://t.co/3CITANVVpr,https://pbs.twimg.com/media/DK6PTTfUMAAL-PH.jpg
210,camillepissarro,913812166771326976,1,1,#CamillePissarro #pissarro #impressionism #art #artist #painter #painting #loveart #artlover… https://t.co/f1adzIkBny,
211,camillepissarro,913794855373037570,0,0,"""The Garden at Pontoise"" by #CamillePissarro shows the day in the life of a small town in NW France!   View --&gt;… https://t.co/nCNUAjRDes",
212,camillepissarro,913697371665682432,2,0,RT @frankkiely: In #DulwichWoods I found the location of #CamillePissarro Lordship Lane Station. See the original @CourtauldGall https://t.…,
213,camillepissarro,913647781289402374,1,0,"RT @artebia_magz: Nggak perlu melongok jauh ke tanah tetangga, kadang yg ada di sekitar kita juga cukup indah.  #camillepissarro #jumatberk…",
214,camillepissarro,913647048322191361,1,0,"Nggak perlu melongok jauh ke tanah tetangga, kadang yg ada di sekitar kita juga cukup indah.  #camillepissarro… https://t.co/sI46tzwppN",
215,camillepissarro,913586242264190976,0,0,"~El tesoro y la academia,clima gris,1903~#CamillePissarro #Awesome #Arte #Gallery #JuevesDeGanarSeguidores… https://t.co/GEikrCuqMc",
216,camillepissarro,913537037566926849,0,1,"~Puente del carrusel,tarde,1903~ #CamillePissarro #Awesome #Arte #Gallery #JuevesDeGanarSeguidores… https://t.co/URA0HZPgDE",
217,camillepissarro,913511055409676288,0,0,"~Muelle Malaquais,mañana soleada,1903~ #CamillePissarro #Awesome #Art #Gallery #JuevesDeGanarSeguidores #Thursday… https://t.co/o8AR62fEqG",
218,camillepissarro,913358176413786119,0,0,"A Cowherd at Valhermeil, Auvers-sur-Oise by Camille Pissarro https://t.co/ERDfJCXpdh #themet #camillepissarro https://t.co/I4MKw43bMI",https://pbs.twimg.com/media/DKzma7VW0AAV15_.jpg
219,camillepissarro,913305806745079808,2,8,In #DulwichWoods I found the location of #CamillePissarro Lordship Lane Station. See the original @CourtauldGall https://t.co/XgVhWNPpzW,https://pbs.twimg.com/media/DKy2wZmXkAEyjTP.jpg
220,camillepissarro,913278831829667840,3,0,"RT @M_Nostradame: ~El puerto interior,Havre,1903~#CamillePissarro #Awesome #Arte #Gallery #MiercolesDeGanarSeguidores #Wednesday #Impressio…",
221,camillepissarro,913276147600969729,3,0,"RT @M_Nostradame: ~El puerto interior,Havre,1903~#CamillePissarro #Awesome #Arte #Gallery #MiercolesDeGanarSeguidores #Wednesday #Impressio…",
222,camillepissarro,913273082151923712,3,0,"RT @M_Nostradame: ~El puerto interior,Havre,1903~#CamillePissarro #Awesome #Arte #Gallery #MiercolesDeGanarSeguidores #Wednesday #Impressio…",
223,camillepissarro,913236053926072326,3,4,"~El puerto interior,Havre,1903~#CamillePissarro #Awesome #Arte #Gallery #MiercolesDeGanarSeguidores #Wednesday… https://t.co/PRRF7r71sB",
224,camillepissarro,913203276203556869,1,0,"RT @M_Nostradame: ~Louvre y el Sena,París,1903~ #CamillePissarro #Awesome #Arte #Gallery #MiercolesDeGanarSeguidores #Wednesday #Impression…",
225,camillepissarro,913203150408036352,1,0,"~Louvre y el Sena,París,1903~ #CamillePissarro #Awesome #Arte #Gallery #MiercolesDeGanarSeguidores #Wednesday… https://t.co/wup37dXDXX",
226,camillepissarro,913174997924954112,1,0,"RT @M_Nostradame: ~Quai Malaquais,tarde,sol,1903~ #CamillePissarro #Awesome #Art #Gallery #MiercolesDeGanarSeguidores #Wednesday #Impressio…",
227,camillepissarro,913167760234024960,4,0,RT @Philbrook: Legendary painter #edgardegas died 100 years ago today. See his work @Philbrook next summer alongside #marycassatt and #cami…,
228,camillepissarro,913153133790064640,1,2,"~Quai Malaquais,tarde,sol,1903~ #CamillePissarro #Awesome #Art #Gallery #MiercolesDeGanarSeguidores #Wednesday… https://t.co/nTFBztOYU4",
229,camillepissarro,913127777448194051,2,0,"RT @M_Nostradame: ~Cuenca Dunquesne,marea baja,sol,1902~#CamillePissarro #Awesome #Art #Gallery #MiercolesDeGanarSeguidores #Wednesday #Imp…",
230,camillepissarro,913127350233190400,2,2,"~Cuenca Dunquesne,marea baja,sol,1902~#CamillePissarro #Awesome #Art #Gallery #MiercolesDeGanarSeguidores… https://t.co/TAjC4jFCjQ",
231,camillepissarro,913126014217277441,4,0,RT @Philbrook: Legendary painter #edgardegas died 100 years ago today. See his work @Philbrook next summer alongside #marycassatt and #cami…,
232,camillepissarro,913044261259612160,4,0,RT @Philbrook: Legendary painter #edgardegas died 100 years ago today. See his work @Philbrook next summer alongside #marycassatt and #cami…,
233,camillepissarro,913044085887389696,4,8,Legendary painter #edgardegas died 100 years ago today. See his work @Philbrook next summer alongside #marycassatt… https://t.co/AsrKb88AjR,
234,camillepissarro,912926149772234752,3,0,"RT @M_Nostradame: ~Plaza Vert Galant,mañana soleada,1902~ #CamillePissarro #Awesome #Arte #Gallery #Martes #TuesdayThoughts #Impressionism…",
235,camillepissarro,912866499634843648,0,0,"~Molino de viento,Knokke,Bélgica,1894-1902~#CamillePissarro #Awesome #Art #Gallery #MartesDeGanarSeguidores… https://t.co/mKirbta67i",
236,camillepissarro,912843555101712384,0,0,"~Cuenca Duquesne,Dieppe,marea baja,1902~ #CamillePissarro #Awesome #Arte #Gallery #MartesDeGanarSeguidores… https://t.co/VwNiWcnTWB",
237,camillepissarro,912814011267387392,1,0,"~Bosque en la tarde,1902~#CamillePissarro #Awesome #Arte #Gallery #MartesDeGanarSeguidores #TuesdayThoughts… https://t.co/uOV0MVgAfY",
238,camillepissarro,912810506989207552,3,0,"RT @M_Nostradame: ~Plaza Vert Galant,mañana soleada,1902~ #CamillePissarro #Awesome #Arte #Gallery #Martes #TuesdayThoughts #Impressionism…",
239,camillepissarro,912795610285330439,3,0,"RT @M_Nostradame: ~Plaza Vert Galant,mañana soleada,1902~ #CamillePissarro #Awesome #Arte #Gallery #Martes #TuesdayThoughts #Impressionism…",
240,camillepissarro,912794071474872321,3,1,"~Plaza Vert Galant,mañana soleada,1902~ #CamillePissarro #Awesome #Arte #Gallery #Martes #TuesdayThoughts… https://t.co/yQupnzavc8",
241,camillepissarro,912769458220957701,0,1,"~Camino a lo largo del canal de Loing,1902~#CamillePissarro #Awesome #Arte #Gallery #MartesDeGanarSeguidores… https://t.co/xzAur7rsB6",
242,camillepissarro,912527189165461504,0,1,"~RosasDeNice,1902~ #CamillePissarro #Awesome #Arte #Gallery #LunesDeGanarSeguidores #MondayMotivation… https://t.co/hFPYduSsHh",
243,camillepissarro,912501184807743490,0,1,"~El puente real,primavera,1902~ #CamillePissarro #Awesome #Art #Gallery #LunesDeGanarSeguidores #MondayMotivation… https://t.co/0qzr6JiKVq",
244,camillepissarro,912449077924777985,0,0,"~Puesta de sol en Eragny,1902~#CamillePissarro #Awesome #Art #Gallery #LunesDeGanarSeguidores #MondayMotivation… https://t.co/tVV5VJnIz0",
245,camillepissarro,912433229579407361,1,0,"RT @M_Nostradame: ~La pescadería,Dieppe,clima gris,1902~#CamillePissarro #Awesome #Art #Gallery #LunesDeGanarSeguidores #MondayMotivation #…",
246,camillepissarro,912429887264366592,1,0,"~La pescadería,Dieppe,clima gris,1902~#CamillePissarro #Awesome #Art #Gallery #LunesDeGanarSeguidores… https://t.co/hkyp2wqjMP",
247,camillepissarro,912407972382461952,0,0,"~En el jardín,1902~  #CamillePissarro #Awesome #Arte #Gallery #LunesDeGanarSeguidores #MondayMotivation… https://t.co/sk8Ocdwjjf",
248,camillepissarro,912390653644099584,0,2,"~Pabellón de la flora y puente real,1902~ #CamillePissarro #Awesome #Arte #Gallery #LunesDeGanarSeguidores… https://t.co/Yn5Ntd66Cf",
249,camillepissarro,912347952928006144,6,0,RT @snowvioletmaree: Blessed are they who see beautiful things in humble places where other people see nothing. -CamillePissarro https://t.…,
250,camillepissarro,912197584659390465,0,0,#CamillePissarro https://t.co/jD2dKrHp3O,https://pbs.twimg.com/media/DKjG2uFWkAAYep_.jpg
251,camillepissarro,912178088313786368,0,1,"~Louvre,clima gris,tarde,1902~#CamillePissarro #Awesome #Arte #Gallery #DomingoDeGanarSeguidores #SundayFunday… https://t.co/uymVHF8Wgu",
252,camillepissarro,912155211472539648,0,1,"~La pescadería,Dieppe,1902~ #CamillePissarro #Awesome #Art #Gallery #DomingoDeGanarSeguidores #SundayFunday… https://t.co/p7ZRQv2jhS",
253,camillepissarro,912129952774082560,0,0,"~Dunas en Knokke,Bélgica,1902~#CamillePissarro #Awesome #Arte #Gallery #DomingoDeGanarSeguidores #SundayFunday… https://t.co/1JBeAIIx6f",
