id,twi_acc,twi_id,retwi,fav,desc,url
622,andrespeneke,913460278569914368,22,0,RT @davess01: @pepvilamala Hi...😉 https://t.co/wfrhxnRyDq,https://pbs.twimg.com/media/DKpeUa1WAAAguQ4.jpg
623,andrespeneke,913460240011681792,79,0,RT @davess01: Morning 🍂🌼🍂🌼🍂 https://t.co/9nbT8brJMK,https://pbs.twimg.com/media/DKyVEBKWAAEZJuN.jpg
624,andrespeneke,913460166284206080,363,0,RT @Y_byakuya: https://t.co/N9KLr2Iirc,https://pbs.twimg.com/media/DKOHJz0VYAIyFFi.jpg
625,andrespeneke,913460073640419329,148,0,RT @Y_byakuya: https://t.co/65htLhlMGV,https://pbs.twimg.com/media/DKwKj9pWsAI7RX7.jpg
626,andrespeneke,913460041927266304,2762,0,RT @Y_byakuya: https://t.co/pROfA2Yh0d,https://pbs.twimg.com/media/Cx9loRFVIAEd-wr.jpg
627,andrespeneke,913459782329290752,15,0,"RT @LloydWThibodeau: Done. Onto the next artwork. Will Digitize ""Ocean Walker"" for reproduction. Art history info here https://t.co/89cQZGb…",
628,andrespeneke,913459639450324993,9,0,RT @alainlheureux1: https://t.co/7mRELVrI0E,https://pbs.twimg.com/media/DKCb84NX0AAdExU.jpg
629,andrespeneke,913459506797072385,13,0,"RT @NoldortheMoon: Somewhere on the other side of the world, there is the glorious land located up north while all the stars always shine #…",
630,andrespeneke,913459494826409986,19,0,RT @NoldortheMoon: In the #Castle with splendid decoration 🕌✨✨ https://t.co/oaugZeQgHb,https://pbs.twimg.com/media/DJsBau2V4AA4RGF.jpg
631,andrespeneke,913459360134770688,11,0,RT @erayeray46: @200cmyk Hoş geldiniz ilginize teşekkürler  Artura Veda https://t.co/zu9L6wc3hI,https://pbs.twimg.com/media/DKq_yuQX0AEOhcL.jpg
632,andrespeneke,913459263921631232,40,0,RT @fragkos1: ....💙stunning! #nature ✨💙💫 https://t.co/IYmMTo4sd0,https://pbs.twimg.com/media/DKwn78-XUAQI-ol.jpg
633,andrespeneke,913459243180859392,32,0,RT @fragkos1: ..there is always a lighthouse for every one! 😊✨💫 https://t.co/Y16XbHWDXu,https://pbs.twimg.com/media/DKwo9XdWkAUKX2C.jpg
634,andrespeneke,913459169574912001,283,0,RT @sulenaka: Wishing you all a wonderful new week ! https://t.co/z0uE8rVbHK,https://pbs.twimg.com/media/DKkNCDpWkAAd7ry.jpg
635,andrespeneke,913459157663133696,193,0,RT @sulenaka: Good morning ! Colorful autumn by BoneJina https://t.co/fEDlPsxKsa,https://pbs.twimg.com/media/DKoD0t6XoAED4jW.jpg
636,andrespeneke,913459128357605378,120,0,RT @sulenaka: Good morning ! Roses by Dino Marsango https://t.co/S3Y5JYe7pA,https://pbs.twimg.com/media/DKyaHMEWAAAU_Jf.jpg
637,andrespeneke,913459110825402369,117,0,RT @sulenaka: Wonderful new day ! https://t.co/1uX1O1P6i5,https://pbs.twimg.com/media/DKyaarBX0AAXCig.jpg
638,andrespeneke,913459095440646145,120,0,RT @sulenaka: Happy Thursday friends ! https://t.co/ftHql1d7K5,https://pbs.twimg.com/media/DKyarPzXoAY8zVx.jpg
639,andrespeneke,913459059898163200,36,0,RT @sulenaka: Milkyway over GomisMta ...  by Irakli Shavgulidze https://t.co/fAiRaGmrRl,https://pbs.twimg.com/media/DK0tpI3WAAIKh87.jpg
640,andrespeneke,913458996656386055,1751,0,RT @pure_p4: https://t.co/R6vJvA0njP,https://pbs.twimg.com/ext_tw_video_thumb/855044416515473408/pu/img/bKKYn-BEEavry7Rs.jpg
641,andrespeneke,913458922031403010,3567,0,RT @pure_p4: https://t.co/VwvC2kOgK2,https://pbs.twimg.com/ext_tw_video_thumb/898828777391882240/pu/img/b87mJtBHwzlStuU-.jpg
642,andrespeneke,913458809825263616,1305,0,RT @edjlazar: I am the God that Healeth thee I am the Lord Your healer I sent My word And I healed your disease I am the Lord Your healer h…,
643,andrespeneke,913458743312093184,5,0,RT @jokersincere: https://t.co/LKXesNd9di,https://pbs.twimg.com/media/DKqy9EtW4AE3JLc.jpg
644,andrespeneke,913458729479282688,9,0,RT @jokersincere: https://t.co/fRMaTKkl2f,https://pbs.twimg.com/media/DKqzEjcXcAIdwxp.jpg
645,andrespeneke,913458716695023617,14,0,RT @jokersincere: Good Morning TwitterWorld 🤗🌈💙 https://t.co/84AtRKHzv3,https://pbs.twimg.com/media/DKuUAHMW0AA1EfL.jpg
646,andrespeneke,913458692514832385,5,0,"RT @jokersincere: @_1980JTati_ Luce e ombra giocano dagli arbori del nascere , tra loro vi è , rispetto , complicità , magnetismo ed un Amo…",
647,andrespeneke,913458550407647233,24,0,RT @GabrielaLureti: Paros Street by Pantelis Zografos #art https://t.co/HLEk6nwfCd,https://pbs.twimg.com/media/DKlAr-SW4AAQsHc.jpg
648,andrespeneke,913458312183762944,14,0,RT @GabrielaLureti: Sunshine After the Rain by Steve Hanks #art https://t.co/OZZyVw2YFc,https://pbs.twimg.com/media/DKqexzLXcAAoNZ2.jpg
649,andrespeneke,913458272727961601,37,0,RT @GabrielaLureti: Streets Of New York - Shopping In The Rain by September McGee #art https://t.co/fUCdXOyPEl,https://pbs.twimg.com/media/DKqj3aKXUAED20p.jpg
650,andrespeneke,913458233083400192,31,0,"RT @GabrielaLureti: The Pont Neuf, 1902 by Camille Pissarro #art https://t.co/VJVhhxWLFh",https://pbs.twimg.com/media/DKqncY7WkAAKCOf.jpg
651,andrespeneke,913458189127036928,27,0,RT @GabrielaLureti: Striped Awnings by September McGee #art https://t.co/tOzUn2wezW,https://pbs.twimg.com/media/DKrGDkAXoAI7bqI.jpg
652,andrespeneke,913457987628539905,20,0,RT @GabrielaLureti: Heron In Colchester by Cale Best https://t.co/WWZkH4k3AL,https://pbs.twimg.com/media/DKt1O77XUAA_ui4.jpg
653,andrespeneke,913457949921726464,36,0,"RT @GabrielaLureti: Mix Flowers, 2010 by Michael Milkin #art https://t.co/xO2qAmQEA4",https://pbs.twimg.com/media/DKt5gECWAAAuitE.jpg
654,andrespeneke,913457915473907713,38,0,RT @GabrielaLureti: Time and Again by Phil Koch https://t.co/O0G0gYTgJ3,https://pbs.twimg.com/media/DKuCwThWAAEXK2j.jpg
655,andrespeneke,913457825929625600,17,0,RT @GabrielaLureti: Maine Lighthouse by David Lloyd Glover #art https://t.co/nJ7mUYikiB,https://pbs.twimg.com/media/DKvydL5XoAUGs2a.jpg
656,andrespeneke,913457757327646720,15,0,RT @GabrielaLureti: Italian Catwalk by Nancy Medina #art https://t.co/G4aKpOue6R,https://pbs.twimg.com/media/DKzGOURW4AA20Wz.jpg
657,andrespeneke,913457726436642821,13,0,RT @GabrielaLureti: Violet Joy Iris Garden by Nancy Medina #art https://t.co/NP0Q2ofNzZ,https://pbs.twimg.com/media/DKzIs5xXoAA-0Lp.jpg
658,andrespeneke,913457665610829824,16,0,RT @GabrielaLureti: Texas Lavender by Nancy Medina #art https://t.co/yWxUGo3jtZ,https://pbs.twimg.com/media/DKzKJ1JWkAAko0s.jpg
659,andrespeneke,913457638003834884,29,0,RT @GabrielaLureti: Aspen Lane Red Poppies by Nancy Medina #art https://t.co/aMEUNmPKpR,https://pbs.twimg.com/media/DKzK6sFXcAAaCzu.jpg
660,andrespeneke,913457588133613568,4,0,RT @GabrielaLureti: Listening to Piano by Julia Klimova #art https://t.co/wtHUM4u3D9,https://pbs.twimg.com/media/DKzPDr-XoAAvZ6u.jpg
661,andrespeneke,913457569582206976,3,0,RT @GabrielaLureti: On the Lake by Julia Klimova #art https://t.co/qQI1MkvGMR,https://pbs.twimg.com/media/DKzPYltW4AAGa1m.jpg
662,andrespeneke,913457541123887106,5,0,"RT @GabrielaLureti: From Balcony, 2013 by Vladimir Volegov #art https://t.co/FVmSHKWmeG",https://pbs.twimg.com/media/DKzQlytXcAAWmfh.jpg
663,andrespeneke,913457446890467329,10,0,RT @GabrielaLureti: To Search Within by Steve Hanks #art https://t.co/Tg92vjHomV,https://pbs.twimg.com/media/DKzRo9-WkAYHq4z.jpg
664,andrespeneke,913457425658806272,3,0,"RT @GabrielaLureti: The Hall Of Ramon Casas, 2016 by Vladimir Volegov #art https://t.co/buqpKwlVMM",https://pbs.twimg.com/media/DKzTCAsXcAEGKW5.jpg
665,andrespeneke,913457380322627589,15,0,RT @GabrielaLureti: Bunel Sunset by KC Chapman #art https://t.co/LOPISNwGrc,https://pbs.twimg.com/media/DKzWdpVXcAIOPpP.jpg
666,andrespeneke,913457362698166273,35,0,RT @GabrielaLureti: Del Mar by Michael &amp; Inessa Garmash #art https://t.co/7XitHGz7ri,https://pbs.twimg.com/media/DKzXOC4XcAAEcSr.jpg
667,andrespeneke,913457334151675904,13,0,RT @GabrielaLureti: Sailing On Boston Harbor by Joann Vitali https://t.co/w5ZIlSi6Bq,https://pbs.twimg.com/media/DK0Q3UzXcAcIq5u.jpg
668,andrespeneke,913457308667203585,4,0,RT @GabrielaLureti: Dragn-flies by Vivian Sampson https://t.co/tsDCWkUrAv,https://pbs.twimg.com/media/DK0VAepWkAIQYDe.jpg
669,andrespeneke,913457272180953095,6,0,RT @GabrielaLureti: Umbrellas In The Sun by Steven Quartly #art https://t.co/8P2N42uJIW,https://pbs.twimg.com/media/DK0ZNLaWkAE4HIu.jpg
670,andrespeneke,913457242728517634,15,0,RT @GabrielaLureti: Blue Moon by Ann Marie Bone #art https://t.co/PE0oFjNzyg,https://pbs.twimg.com/media/DK0ZvfjXUAAhGja.jpg
671,andrespeneke,913457214161080321,5,0,RT @GabrielaLureti: Autumn Stream by Asko Kuittinen https://t.co/vqCDnmhuGf,https://pbs.twimg.com/media/DK0aQ6zWkAISnRH.jpg
672,andrespeneke,913457194187845632,29,0,RT @GabrielaLureti: Autumn Road by Asko Kuittinen https://t.co/tqYT1J35db,https://pbs.twimg.com/media/DK0awkzXUAAqHjb.jpg
673,andrespeneke,913457126919557122,3,0,RT @GabrielaLureti: Early Catch by Helen Cottle #art https://t.co/LMUZLLbfsL,https://pbs.twimg.com/media/DK0d5keX0AEVZos.jpg
674,"archpics",913538345854173184,10,17,"Stairs at Queens House, Greenwich https://t.co/SEJ8e8ZOfE",https://pbs.twimg.com/media/DK2KSJ3VwAAEBu3.jpg
675,"archpics",913523255302123520,114,318,"An abandoned Castle - Castello di Sammezzano, , province of Florence , Tuscany, Italy https://t.co/ab5cHljGvS",https://pbs.twimg.com/media/DK18jwqXoAAYS_j.jpg
676,"archpics",913507360118919168,96,0,RT @archpics: Pablo Escobars Tulum Estate Is Now A Luxury Hotel And The Beach Access Is Amazing https://t.co/53SvW6by6k,
677,"archpics",913493033475297282,57,259,Precarious Alpine shelter by OFIS offers shelter to Slovenian climbers https://t.co/VoFyUQAilO,https://pbs.twimg.com/media/DK1hEhvXcAEdIi1.jpg
678,"archpics",913477915777671168,179,566,Lucerne at Dusk Photo by Julian Mills https://t.co/yYbyV1psYQ,https://pbs.twimg.com/media/DK1TUnjWAAAC2Er.jpg
679,"archpics",913447718760189958,249,845,"Peaceful night! Shot by İlhan Eroğlu in Strasbourg, France https://t.co/dyhO2oXOOQ",https://pbs.twimg.com/media/DK0323AU8AAGz6O.jpg
680,"archpics",913432622143033344,120,590,Concrete pattern https://t.co/rw9o1D4P6H,https://pbs.twimg.com/media/DK0qINHU8AEWf7J.jpg
681,"archpics",913416800443957248,35,0,"RT @archpics: After discovering a 265 year old mansion in London, it is being sold for millions of dollars https://t.co/Nwp3WJMqMl",
682,"archpics",913402422659354624,256,717,"Phuktal Monastery in Ladakh, INDIA https://t.co/sGhikYdGEJ",https://pbs.twimg.com/media/DK0OqUzW0AApUcH.jpg
683,"archpics",913387340139294720,253,888,"Santorini, Greece https://t.co/hBdPCUAAZw",https://pbs.twimg.com/media/DK0A8bmXcAEWZwy.jpg
684,"archpics",913371465709424640,57,158,Untouched Paris Apartment Discovered after 70 years. Includes Painting worth $3.4M https://t.co/BYMlBy1zOP,
685,"archpics",913357173991919616,253,868,"Burano, Italy https://t.co/NetTEz6Tcv",https://pbs.twimg.com/media/DKzlgkFXUAA94gh.jpg
686,"archpics",913342020130832384,156,645,"Amsterdam, Netherlands https://t.co/OxhGRvR8Lk",https://pbs.twimg.com/media/DKzXueEWsAAboka.jpg
687,"archpics",913326164973940738,26,90,China’s Earthquake Memorial Museum Looks Just Like A Natural Disaster https://t.co/2kXZLonnqL,
688,"archpics",913311829136461824,140,494,"Church in Bora Bora, French Polynesia https://t.co/D8gSpiZdT0",https://pbs.twimg.com/media/DKy8RF9XoAAfYPe.jpg
689,"archpics",913296723891630081,200,596,Pantheon abstracts. Inside and out. #Rome https://t.co/RL17Q4KeeT,https://pbs.twimg.com/media/DKyuh4KVoAAOjO1.jpg
690,"archpics",913280865769283584,75,135,The Greatest Buildings Youll Never See: 20 Priceless Monuments Lost in Conflict https://t.co/VXmeXgHj6W,
691,"archpics",913266534981754880,445,1296,"Window to the Sea - Porto Venere, Italy https://t.co/Hkyj1T5tKU",https://pbs.twimg.com/media/DKyTErOW4AUQSQ2.jpg
692,"archpics",913251426876510209,166,685,Snowy Disneyland in Paris https://t.co/CGWnVCPLkq,https://pbs.twimg.com/media/DKyFVNKWAAANP-t.jpg
693,"archpics",913235566795292672,99,217,Russian Photographers Show How Birds See Our World And It’ll Leave You Breathless https://t.co/06otJw8ZZk,
694,"archpics",913221231024984064,163,515,The Bastei at Sächsische Schweiz – ‘Saxon Switzerland’ https://t.co/UibZuRCAmK,https://pbs.twimg.com/media/DKxp3ngUMAAzEXc.jpg
695,"archpics",913206124568039424,150,491,"Mouth Door, Rome Italy Wow! What a face! https://t.co/bIsL3kBzeY",https://pbs.twimg.com/media/DKxcIVJX0AIxrCT.jpg
696,"archpics",913190266420568064,41,154,I could definitely do with one of these on a cold evening!☺️ https://t.co/2vlHAgQSt4,
697,"archpics",913175941739925504,244,844,Awesome Door https://t.co/NLuFX9tdYT,https://pbs.twimg.com/media/DKxArcwXcAEP5mi.jpg
698,"archpics",913160841486364672,494,1656,"Narrow Street, Andalusia, Spain https://t.co/DGdoCMiSmS",https://pbs.twimg.com/media/DKwy8fsVoAAdfn3.jpg
699,"archpics",913144969841561601,87,0,RT @planetepics: This Plane Can Detach Its Cabin In Case Of Emergency https://t.co/XSomqsXxny,
700,"archpics",913130628811493383,335,1217,"Chillon Castle, Switzerland https://t.co/KHv584EDlq",https://pbs.twimg.com/media/DKwXd2_WsAA3-tC.jpg
701,"archpics",913115550028648449,206,673,https://t.co/LbQ40JJIkP,https://pbs.twimg.com/media/DKwJwL2WkAAX2qo.jpg
702,"archpics",913099670511132684,185,0,"RT @archpics: This Mosque Might Look Ordinary From Outside, But It Will Make Your Jaw Drop Once You Enter It https://t.co/76RiZYtmNE",
703,"archpics",913085385865035777,212,783,"Abandoned Castle, Germany. https://t.co/TVSoZ12GmM",https://pbs.twimg.com/media/DKvuUZPW0AEi3av.jpg
704,"archpics",913070258403016706,457,1359,Stunning view of #Barcelona - #Spain Photo by amos.chapple https://t.co/ln03lFp2ls,https://pbs.twimg.com/media/DKvgj1hV4AEu8Fi.jpg
705,"archpics",913054386993205250,169,0,RT @planetepics: Here’s Why You Definitely Need To Visit Ireland https://t.co/WjlAicLfSD,
706,"archpics",913040085012140033,208,752,"Crystal Palace, Madrid, Spain https://t.co/NHrHfSIlMM",https://pbs.twimg.com/media/DKvFHjIWAAIqGIT.jpg
707,"archpics",913024972720951297,160,524,"Blue Church, Church of St. Elisabeth - Bratislava, Slovakia https://t.co/NEumXj3Nhj",https://pbs.twimg.com/media/DKu3X3kVwAEtcf9.jpg
708,"archpics",913009096583991297,128,0,"RT @archpics: This Street Artist Is Painting Fake Shadows To Confuse People, And The Result Looks Too Real https://t.co/Tzxx3H2Wth",
709,"archpics",912994736834777088,409,1372,"Verona, Italy https://t.co/GLC2SqB6BP",https://pbs.twimg.com/media/DKub36ZX0AIi8bL.jpg
710,"archpics",912979652033105921,713,1628,"Ceiling of the imam hussein shrine, karbala, iraq https://t.co/MXbau5Ib0s",https://pbs.twimg.com/media/DKuOJ1aVYAARA8u.jpg
711,"archpics",912963775858429953,94,0,RT @archpics: Lost Paris Housing Estates Now Documented https://t.co/ms3amMXRHK,
712,"archpics",912949463370649600,280,810,"Livraria Lello bookshop in Porto, Portugal https://t.co/VmWP2WscVv",https://pbs.twimg.com/media/DKtyspiWAAAyVWI.jpg
713,"archpics",912934360051011589,276,811,"Blarney House, Ireland https://t.co/UqInT8rs6U",https://pbs.twimg.com/media/DKtk9gmXkAAnMXl.jpg
714,"archpics",912918475458383875,106,0,RT @planetepics: 25 photos showing the incredible tricks people use to get the perfect shot https://t.co/1HqC0jA2xS,
715,"archpics",912904135242141699,274,846,"Louvre Museum, Paris, France. Photo by Claude Bencimon https://t.co/UjbJ7K5mri",https://pbs.twimg.com/media/DKtJeNmXUAE2HSB.jpg
716,"archpics",912889118354485248,242,621,Architectural Watercolors of a Dreamlike Warsaw by Tytus Brzozowski https://t.co/LCcTFrW3hS,https://pbs.twimg.com/media/DKs70H7X0AEij7D.jpg
717,"archpics",912873186265587714,30,0,"RT @coolhunter8040: The Adorable creation Of Tattoos with Characters and Scenes by A Former Cartoonist, They However Looks Simple&amp;Lovely ht…",
718,"archpics",912858836909817857,116,496,"Castello Di Velona, Montalcino, Italy https://t.co/JRS0YRzIqA",https://pbs.twimg.com/media/DKsgRhLW0AE7yqM.jpg
719,"archpics",912843740024328192,105,336,"Cut by cut, 76-yr-old stonemason uses 20 years to create his own world of fantasy in SW China. https://t.co/f98IvcMd5M",https://pbs.twimg.com/media/DKsSit4W4AEmI4t.jpg
720,"archpics",912827878827536384,91,0,"RT @moodlandtv: Newborn Girl Clings To Mom’s Face Just Seconds After Birth, And The Video Will Warm Your Heart https://t.co/3WYKZWmWfa",
721,"archpics",912813477995143168,1669,0,"RT @archpics: Kyoto, Japan https://t.co/RxVQ8XQp8h",https://pbs.twimg.com/media/DKkIsS7W4AUObwr.jpg
722,"archpics",912813356423168000,34,0,RT @archpics: Neighbors Wondered Why He Built Such A Small Pool… But When He Fills It Up? They’re STUNNED! https://t.co/bPp4Vy2yPv,
723,"archpics",912798435409059844,52,0,RT @coolhunter8040: Artist Turns Words Into Logos With Hidden Meanings https://t.co/HaPAYaS8yN,
724,"archpics",912782583481688075,367,1072,"Bilbao Department of Health, Guardian Sunguard, Bilbao https://t.co/r5bZ0k4MnO",https://pbs.twimg.com/media/DKra688WAAMOK5U.jpg
725,"archpics",912768261275766790,156,371,Museum of islamic art doha architect: Ieoh Ming Pei   Photograph by Richard James Bentley https://t.co/LjGXlAfmo6,https://pbs.twimg.com/media/DKrN5RYXkAYNCaq.jpg
726,"archpics",912753141589921795,58,0,RT @archpics: 30 Tiny Homes That Make The Most Of A Little Space https://t.co/EbcnNoE2Ty,
727,"archpics",912737295547191296,375,1161,"Heddal Stave Church, Norway https://t.co/IOBTs81p3p",https://pbs.twimg.com/media/DKqxu3vUEAAptrX.jpg
728,"archpics",912722944358584320,214,560,"""25 GREEN"" : A HOUSE AMONG TREES - Torino, Italy by Luciano Pia https://t.co/GUXfkLcBNh",https://pbs.twimg.com/media/DKqkrbyXcAA7f_E.jpg
729,"archpics",912707860282380288,78,0,RT @planetepics: 36 Hotels That Failed So Badly It’s Funny https://t.co/jrLnNSV2EY,
730,"archpics",912692011999875074,421,1198,"Dar Al Hajar, Wadi Dhahr Valley, Yemen https://t.co/WyjKywOK7A",https://pbs.twimg.com/media/DKqIi56XUAApM7A.jpg
731,"archpics",912677647632781312,257,678,The cathedral of Toledo is one of the three 13th century High Gothic cathedrals in Spain https://t.co/Xe2A4EhMFT,https://pbs.twimg.com/media/DKp7e3rW0AYloHc.jpg
732,"archpics",912662574054993921,128,0,RT @archpics: A Museum Let Street Artists Do Whatever They Want On Its Walls. Here’s The Result https://t.co/IxAtNexAOC,
733,"archpics",912646693514039296,242,912,"The Glenfinnan Viaduct, Scotland https://t.co/vcJ1Fk9yfE",https://pbs.twimg.com/media/DKpfVGGVAAEwMS6.jpg
734,"archpics",912632345118769152,238,698,"Dom Bosco Sanctuary, Brasilia, Carlos Alberto Naves, 1963. Stained glass by Hubert Van Doorne. https://t.co/Z1N1X3pvRP",https://pbs.twimg.com/media/DKpSR7iXUAYAT3L.jpg
735,"archpics",912617240532537344,69,0,"RT @archpics: For the first time, this rare NYC rooftop cottage is for sale https://t.co/qFZ7RRXXAF",
736,"archpics",912601393323790336,200,682,"Oxford, England https://t.co/lVRCkyRwOJ",https://pbs.twimg.com/media/DKo2IU1UEAYjesv.jpg
737,"archpics",912587094081638400,180,560,"Wroclaw, Poland https://t.co/ywr6c4dO11",https://pbs.twimg.com/media/DKopH_XVwAAxwX4.jpg
738,"archpics",912571942749790208,47,100,A Lone Man Spends 53 Years Building a Cathedral by Hand https://t.co/ATBsLyHEH6,
739,"archpics",912556091610943488,182,637,"Notre Dame Cathedral, Paris, France https://t.co/ZW54TVmpuR",https://pbs.twimg.com/media/DKoM7Y6WAAA58Lm.jpg
740,"archpics",912541753869250561,211,780,"Chapel, Callaway Gardens, Georgia https://t.co/4EjXb7B8q4",https://pbs.twimg.com/media/DKn_404W0AAITP5.jpg
741,"archpics",912526656274911232,33,79,Turquoise Electrical Conduit Is A Design Feature Running Through This Office Space https://t.co/e4kekuUYB7,
742,"archpics",912510802854367233,79,275,An interesting door in Gdansk Photo by Roman Art on Flickr https://t.co/e1MJL7AbXP,https://pbs.twimg.com/media/DKnjvN8XoAAe7Bu.jpg
743,"archpics",912496453154693120,318,1048,"Trevi Fountain, Rome, Italy https://t.co/hrRYLKM2R2",https://pbs.twimg.com/media/DKnWr5CXcAEpETg.jpg
744,"archpics",912481345632432128,35,119,"After discovering a 265 year old mansion in London, it is being sold for millions of dollars https://t.co/Nwp3WJMqMl",
745,"archpics",912465494418034688,496,1474,"Peacock Gate - Jaipur, India https://t.co/CupvHL4e7H",https://pbs.twimg.com/media/DKm6h9wW0AAPh_T.jpg
746,"archpics",912436046461255680,34,172,Neighbors Wondered Why He Built Such A Small Pool… But When He Fills It Up? They’re STUNNED! https://t.co/bPp4Vy2yPv,
747,"archpics",912420201400070146,154,510,St. Voile Chapel. https://t.co/LsLnE6CrBQ,https://pbs.twimg.com/media/DKmRVf5W4AE1F4K.jpg
748,"archpics",912413643832250369,134,0,RT @coolhunter8040: Artist Leaves Dress In The Dead Sea For 2 Months And It Turns Into Glittering Salt Crystal Masterpiece https://t.co/i4n…,
749,"archpics",912413612035203074,93,0,RT @coolhunter8040: 80-Year-Old Man Hasn’t Watered This Sealed Bottle Garden Since 1972 And It’s Still Alive https://t.co/3SOUH1sdJX,
